book_id,book,page_id,panel_id
03,tintin_in_america,47,11
03,tintin_in_america,47,12
03,tintin_in_america,48,01
03,tintin_in_america,48,02
03,tintin_in_america,48,03
03,tintin_in_america,48,04
03,tintin_in_america,48,05
03,tintin_in_america,48,06
03,tintin_in_america,48,07
03,tintin_in_america,48,08
03,tintin_in_america,48,09
03,tintin_in_america,48,10
03,tintin_in_america,48,11
03,tintin_in_america,48,12
03,tintin_in_america,48,13
03,tintin_in_america,48,14
03,tintin_in_america,48,15
03,tintin_in_america,48,16
03,tintin_in_america,49,01
03,tintin_in_america,49,02
03,tintin_in_america,49,03
03,tintin_in_america,49,04
03,tintin_in_america,49,05
03,tintin_in_america,49,06
03,tintin_in_america,49,07
03,tintin_in_america,49,08
03,tintin_in_america,49,09
03,tintin_in_america,49,10
03,tintin_in_america,49,11
03,tintin_in_america,49,12
03,tintin_in_america,49,13
03,tintin_in_america,49,14
03,tintin_in_america,49,15
03,tintin_in_america,50,01
03,tintin_in_america,50,02
03,tintin_in_america,50,03
03,tintin_in_america,50,04
03,tintin_in_america,50,05
03,tintin_in_america,50,06
03,tintin_in_america,50,07
03,tintin_in_america,50,08
03,tintin_in_america,50,09
03,tintin_in_america,50,10
03,tintin_in_america,50,11
03,tintin_in_america,50,12
03,tintin_in_america,50,13
03,tintin_in_america,51,01
03,tintin_in_america,51,02
03,tintin_in_america,51,03
03,tintin_in_america,51,04
03,tintin_in_america,51,05
03,tintin_in_america,51,06
03,tintin_in_america,51,07
03,tintin_in_america,51,08
03,tintin_in_america,51,09
03,tintin_in_america,51,10
03,tintin_in_america,51,11
03,tintin_in_america,51,12
03,tintin_in_america,52,01
03,tintin_in_america,52,02
03,tintin_in_america,52,03
03,tintin_in_america,52,04
03,tintin_in_america,52,05
03,tintin_in_america,52,06
03,tintin_in_america,52,07
03,tintin_in_america,52,08
03,tintin_in_america,52,09
03,tintin_in_america,52,10
03,tintin_in_america,52,11
03,tintin_in_america,52,12
03,tintin_in_america,52,13
03,tintin_in_america,53,01
03,tintin_in_america,53,02
03,tintin_in_america,53,03
03,tintin_in_america,53,04
03,tintin_in_america,53,05
03,tintin_in_america,53,06
03,tintin_in_america,53,07
03,tintin_in_america,53,08
03,tintin_in_america,53,09
03,tintin_in_america,53,10
03,tintin_in_america,53,11
03,tintin_in_america,53,12
03,tintin_in_america,54,01
03,tintin_in_america,54,02
03,tintin_in_america,54,03
03,tintin_in_america,54,04
03,tintin_in_america,54,05
03,tintin_in_america,54,06
03,tintin_in_america,54,07
03,tintin_in_america,54,08
03,tintin_in_america,54,09
03,tintin_in_america,54,10
03,tintin_in_america,54,11
03,tintin_in_america,55,01
03,tintin_in_america,55,02
03,tintin_in_america,55,03
03,tintin_in_america,55,04
03,tintin_in_america,55,05
03,tintin_in_america,55,06
03,tintin_in_america,55,07
03,tintin_in_america,55,08
03,tintin_in_america,55,09
03,tintin_in_america,55,10
03,tintin_in_america,55,11
03,tintin_in_america,55,12
03,tintin_in_america,56,01
03,tintin_in_america,56,02
03,tintin_in_america,56,03
03,tintin_in_america,56,04
03,tintin_in_america,56,05
03,tintin_in_america,56,06
03,tintin_in_america,56,07
03,tintin_in_america,56,08
03,tintin_in_america,56,09
03,tintin_in_america,56,10
03,tintin_in_america,56,11
03,tintin_in_america,57,01
03,tintin_in_america,57,02
03,tintin_in_america,57,03
03,tintin_in_america,57,04
03,tintin_in_america,57,05
03,tintin_in_america,57,06
03,tintin_in_america,57,07
03,tintin_in_america,57,08
03,tintin_in_america,57,09
03,tintin_in_america,57,10
03,tintin_in_america,57,11
03,tintin_in_america,58,01
03,tintin_in_america,58,02
03,tintin_in_america,58,03
03,tintin_in_america,58,04
03,tintin_in_america,58,05
03,tintin_in_america,58,06
03,tintin_in_america,58,07
03,tintin_in_america,59,01
03,tintin_in_america,59,02
03,tintin_in_america,59,03
03,tintin_in_america,59,04
03,tintin_in_america,59,05
03,tintin_in_america,59,06
03,tintin_in_america,59,07
03,tintin_in_america,59,08
03,tintin_in_america,59,09
03,tintin_in_america,59,10
03,tintin_in_america,59,11
03,tintin_in_america,60,01
03,tintin_in_america,60,02
03,tintin_in_america,60,03
03,tintin_in_america,60,04
03,tintin_in_america,60,05
03,tintin_in_america,60,06
03,tintin_in_america,60,07
03,tintin_in_america,60,08
03,tintin_in_america,60,09
03,tintin_in_america,60,10
03,tintin_in_america,60,11
03,tintin_in_america,60,12
03,tintin_in_america,60,13
03,tintin_in_america,61,01
03,tintin_in_america,61,02
03,tintin_in_america,61,03
03,tintin_in_america,61,04
03,tintin_in_america,61,05
03,tintin_in_america,61,06
03,tintin_in_america,61,07
03,tintin_in_america,61,08
03,tintin_in_america,61,09
03,tintin_in_america,61,10
03,tintin_in_america,61,11
03,tintin_in_america,62,01
03,tintin_in_america,62,02
03,tintin_in_america,62,03
03,tintin_in_america,62,04
03,tintin_in_america,62,05
03,tintin_in_america,62,06
03,tintin_in_america,62,07
03,tintin_in_america,62,08
03,tintin_in_america,62,09
03,tintin_in_america,63,01
03,tintin_in_america,63,02
03,tintin_in_america,63,03
03,tintin_in_america,63,04
03,tintin_in_america,63,05
03,tintin_in_america,63,06
04,tintin_and_the_cigars_of_the_pharaoh,02,01
04,tintin_and_the_cigars_of_the_pharaoh,02,02
04,tintin_and_the_cigars_of_the_pharaoh,02,03
04,tintin_and_the_cigars_of_the_pharaoh,02,04
04,tintin_and_the_cigars_of_the_pharaoh,02,05
04,tintin_and_the_cigars_of_the_pharaoh,02,06
04,tintin_and_the_cigars_of_the_pharaoh,02,07
04,tintin_and_the_cigars_of_the_pharaoh,02,08
04,tintin_and_the_cigars_of_the_pharaoh,02,09
04,tintin_and_the_cigars_of_the_pharaoh,03,01
04,tintin_and_the_cigars_of_the_pharaoh,03,02
04,tintin_and_the_cigars_of_the_pharaoh,03,03
04,tintin_and_the_cigars_of_the_pharaoh,03,04
04,tintin_and_the_cigars_of_the_pharaoh,03,05
04,tintin_and_the_cigars_of_the_pharaoh,03,06
04,tintin_and_the_cigars_of_the_pharaoh,03,07
04,tintin_and_the_cigars_of_the_pharaoh,03,08
04,tintin_and_the_cigars_of_the_pharaoh,03,09
04,tintin_and_the_cigars_of_the_pharaoh,03,10
04,tintin_and_the_cigars_of_the_pharaoh,03,11
04,tintin_and_the_cigars_of_the_pharaoh,03,12
04,tintin_and_the_cigars_of_the_pharaoh,03,13
04,tintin_and_the_cigars_of_the_pharaoh,03,14
04,tintin_and_the_cigars_of_the_pharaoh,04,01
04,tintin_and_the_cigars_of_the_pharaoh,04,02
04,tintin_and_the_cigars_of_the_pharaoh,04,03
04,tintin_and_the_cigars_of_the_pharaoh,04,04
04,tintin_and_the_cigars_of_the_pharaoh,04,05
04,tintin_and_the_cigars_of_the_pharaoh,04,06
04,tintin_and_the_cigars_of_the_pharaoh,04,07
04,tintin_and_the_cigars_of_the_pharaoh,04,08
04,tintin_and_the_cigars_of_the_pharaoh,04,09
04,tintin_and_the_cigars_of_the_pharaoh,04,10
04,tintin_and_the_cigars_of_the_pharaoh,04,11
04,tintin_and_the_cigars_of_the_pharaoh,04,12
04,tintin_and_the_cigars_of_the_pharaoh,04,13
04,tintin_and_the_cigars_of_the_pharaoh,04,14
04,tintin_and_the_cigars_of_the_pharaoh,05,01
04,tintin_and_the_cigars_of_the_pharaoh,05,02
04,tintin_and_the_cigars_of_the_pharaoh,05,03
04,tintin_and_the_cigars_of_the_pharaoh,05,04
04,tintin_and_the_cigars_of_the_pharaoh,05,05
04,tintin_and_the_cigars_of_the_pharaoh,05,06
04,tintin_and_the_cigars_of_the_pharaoh,05,07
04,tintin_and_the_cigars_of_the_pharaoh,05,08
04,tintin_and_the_cigars_of_the_pharaoh,05,09
04,tintin_and_the_cigars_of_the_pharaoh,05,10
04,tintin_and_the_cigars_of_the_pharaoh,05,11
04,tintin_and_the_cigars_of_the_pharaoh,05,12
04,tintin_and_the_cigars_of_the_pharaoh,06,01
04,tintin_and_the_cigars_of_the_pharaoh,06,02
04,tintin_and_the_cigars_of_the_pharaoh,06,03
04,tintin_and_the_cigars_of_the_pharaoh,06,04
04,tintin_and_the_cigars_of_the_pharaoh,06,05
04,tintin_and_the_cigars_of_the_pharaoh,06,06
04,tintin_and_the_cigars_of_the_pharaoh,06,07
04,tintin_and_the_cigars_of_the_pharaoh,06,08
04,tintin_and_the_cigars_of_the_pharaoh,06,09
04,tintin_and_the_cigars_of_the_pharaoh,06,10
04,tintin_and_the_cigars_of_the_pharaoh,06,11
04,tintin_and_the_cigars_of_the_pharaoh,06,12
04,tintin_and_the_cigars_of_the_pharaoh,06,13
04,tintin_and_the_cigars_of_the_pharaoh,07,01
04,tintin_and_the_cigars_of_the_pharaoh,07,02
04,tintin_and_the_cigars_of_the_pharaoh,07,03
04,tintin_and_the_cigars_of_the_pharaoh,07,04
04,tintin_and_the_cigars_of_the_pharaoh,07,05
04,tintin_and_the_cigars_of_the_pharaoh,07,06
04,tintin_and_the_cigars_of_the_pharaoh,07,07
04,tintin_and_the_cigars_of_the_pharaoh,07,08
04,tintin_and_the_cigars_of_the_pharaoh,07,09
04,tintin_and_the_cigars_of_the_pharaoh,07,10
04,tintin_and_the_cigars_of_the_pharaoh,07,11
04,tintin_and_the_cigars_of_the_pharaoh,07,12
04,tintin_and_the_cigars_of_the_pharaoh,07,13
04,tintin_and_the_cigars_of_the_pharaoh,07,14
04,tintin_and_the_cigars_of_the_pharaoh,08,01
04,tintin_and_the_cigars_of_the_pharaoh,08,02
04,tintin_and_the_cigars_of_the_pharaoh,08,03
04,tintin_and_the_cigars_of_the_pharaoh,08,04
