class,confidence,book_id,book,page_id,panel_id,person
4,0.919499,13,tintin_and_the_seven_crystal_balls,10,06,tintin
4,0.913033,13,tintin_and_the_seven_crystal_balls,10,07,tintin
2,0.805983,13,tintin_and_the_seven_crystal_balls,10,07,snowy
4,0.91918,13,tintin_and_the_seven_crystal_balls,10,09,tintin
1,0.398435,13,tintin_and_the_seven_crystal_balls,10,09,haddock
3,0.602774,13,tintin_and_the_seven_crystal_balls,10,12,thompson
1,0.27409,13,tintin_and_the_seven_crystal_balls,10,13,haddock
4,0.915251,13,tintin_and_the_seven_crystal_balls,11,01,tintin
3,0.272318,13,tintin_and_the_seven_crystal_balls,11,06,thompson
4,0.744026,13,tintin_and_the_seven_crystal_balls,11,07,tintin
2,0.678746,13,tintin_and_the_seven_crystal_balls,11,07,snowy
1,0.443597,13,tintin_and_the_seven_crystal_balls,11,07,haddock
1,0.678686,13,tintin_and_the_seven_crystal_balls,11,08,haddock
1,0.733819,13,tintin_and_the_seven_crystal_balls,11,09,haddock
1,0.629876,13,tintin_and_the_seven_crystal_balls,11,11,haddock
3,0.275847,13,tintin_and_the_seven_crystal_balls,11,12,thompson
4,0.926101,13,tintin_and_the_seven_crystal_balls,12,01,tintin
4,0.913427,13,tintin_and_the_seven_crystal_balls,12,03,tintin
1,0.828061,13,tintin_and_the_seven_crystal_balls,12,03,haddock
4,0.917673,13,tintin_and_the_seven_crystal_balls,12,05,tintin
1,0.498383,13,tintin_and_the_seven_crystal_balls,12,05,haddock
4,0.904861,13,tintin_and_the_seven_crystal_balls,12,06,tintin
2,0.297322,13,tintin_and_the_seven_crystal_balls,12,06,snowy
1,0.265428,13,tintin_and_the_seven_crystal_balls,12,06,haddock
4,0.90406,13,tintin_and_the_seven_crystal_balls,12,07,tintin
1,0.821741,13,tintin_and_the_seven_crystal_balls,12,07,haddock
4,0.912358,13,tintin_and_the_seven_crystal_balls,12,12,tintin
2,0.851312,13,tintin_and_the_seven_crystal_balls,12,12,snowy
1,0.50102,13,tintin_and_the_seven_crystal_balls,12,12,haddock
4,0.916126,13,tintin_and_the_seven_crystal_balls,12,14,tintin
4,0.898344,13,tintin_and_the_seven_crystal_balls,13,01,tintin
2,0.625264,13,tintin_and_the_seven_crystal_balls,13,01,snowy
1,0.5498,13,tintin_and_the_seven_crystal_balls,13,01,haddock
3,0.401415,13,tintin_and_the_seven_crystal_balls,13,01,thompson
4,0.896665,13,tintin_and_the_seven_crystal_balls,13,02,tintin
1,0.830094,13,tintin_and_the_seven_crystal_balls,13,02,haddock
4,0.909997,13,tintin_and_the_seven_crystal_balls,13,03,tintin
1,0.748879,13,tintin_and_the_seven_crystal_balls,13,03,haddock
4,0.896961,13,tintin_and_the_seven_crystal_balls,13,04,tintin
4,0.90105,13,tintin_and_the_seven_crystal_balls,13,05,tintin
2,0.709117,13,tintin_and_the_seven_crystal_balls,13,05,snowy
4,0.888913,13,tintin_and_the_seven_crystal_balls,13,06,tintin
4,0.90349,13,tintin_and_the_seven_crystal_balls,13,07,tintin
1,0.777748,13,tintin_and_the_seven_crystal_balls,13,07,haddock
4,0.90015,13,tintin_and_the_seven_crystal_balls,13,08,tintin
1,0.854815,13,tintin_and_the_seven_crystal_balls,13,08,haddock
3,0.403817,13,tintin_and_the_seven_crystal_balls,13,08,thompson
4,0.902362,13,tintin_and_the_seven_crystal_balls,13,09,tintin
4,0.902136,13,tintin_and_the_seven_crystal_balls,13,10,tintin
4,0.903744,13,tintin_and_the_seven_crystal_balls,13,11,tintin
4,0.931876,13,tintin_and_the_seven_crystal_balls,13,12,tintin
4,0.778671,13,tintin_and_the_seven_crystal_balls,13,12,tintin
4,0.904465,13,tintin_and_the_seven_crystal_balls,13,13,tintin
1,0.828072,13,tintin_and_the_seven_crystal_balls,13,13,haddock
4,0.893029,13,tintin_and_the_seven_crystal_balls,13,14,tintin
1,0.823278,13,tintin_and_the_seven_crystal_balls,13,14,haddock
4,0.916206,13,tintin_and_the_seven_crystal_balls,14,01,tintin
1,0.803627,13,tintin_and_the_seven_crystal_balls,14,01,haddock
4,0.923982,13,tintin_and_the_seven_crystal_balls,14,02,tintin
3,0.535457,13,tintin_and_the_seven_crystal_balls,14,02,thompson
4,0.905091,13,tintin_and_the_seven_crystal_balls,14,03,tintin
1,0.868318,13,tintin_and_the_seven_crystal_balls,14,03,haddock
4,0.911288,13,tintin_and_the_seven_crystal_balls,14,04,tintin
4,0.906002,13,tintin_and_the_seven_crystal_balls,14,05,tintin
1,0.828597,13,tintin_and_the_seven_crystal_balls,14,05,haddock
4,0.909725,13,tintin_and_the_seven_crystal_balls,14,06,tintin
1,0.267418,13,tintin_and_the_seven_crystal_balls,14,06,haddock
4,0.909313,13,tintin_and_the_seven_crystal_balls,14,08,tintin
1,0.538554,13,tintin_and_the_seven_crystal_balls,14,08,haddock
1,0.775386,13,tintin_and_the_seven_crystal_balls,14,09,haddock
1,0.898329,13,tintin_and_the_seven_crystal_balls,14,10,haddock
4,0.897953,13,tintin_and_the_seven_crystal_balls,14,10,tintin
4,0.915678,13,tintin_and_the_seven_crystal_balls,14,11,tintin
3,0.641324,13,tintin_and_the_seven_crystal_balls,14,11,thompson
4,0.914507,13,tintin_and_the_seven_crystal_balls,14,12,tintin
4,0.912036,13,tintin_and_the_seven_crystal_balls,14,13,tintin
1,0.664573,13,tintin_and_the_seven_crystal_balls,14,13,haddock
1,0.745309,13,tintin_and_the_seven_crystal_balls,14,14,haddock
4,0.894102,13,tintin_and_the_seven_crystal_balls,14,15,tintin
2,0.485859,13,tintin_and_the_seven_crystal_balls,14,15,snowy
1,0.813871,13,tintin_and_the_seven_crystal_balls,15,01,haddock
1,0.846676,13,tintin_and_the_seven_crystal_balls,15,02,haddock
1,0.596271,13,tintin_and_the_seven_crystal_balls,15,04,haddock
4,0.90007,13,tintin_and_the_seven_crystal_balls,15,05,tintin
4,0.92105,13,tintin_and_the_seven_crystal_balls,15,06,tintin
2,0.454659,13,tintin_and_the_seven_crystal_balls,15,06,snowy
4,0.897113,13,tintin_and_the_seven_crystal_balls,15,07,tintin
2,0.480206,13,tintin_and_the_seven_crystal_balls,15,07,snowy
1,0.352094,13,tintin_and_the_seven_crystal_balls,15,07,haddock
4,0.917416,13,tintin_and_the_seven_crystal_balls,15,08,tintin
4,0.893827,13,tintin_and_the_seven_crystal_balls,15,09,tintin
1,0.410571,13,tintin_and_the_seven_crystal_balls,15,09,haddock
4,0.912251,13,tintin_and_the_seven_crystal_balls,15,10,tintin
2,0.880353,13,tintin_and_the_seven_crystal_balls,15,10,snowy
1,0.82732,13,tintin_and_the_seven_crystal_balls,15,10,haddock
1,0.785666,13,tintin_and_the_seven_crystal_balls,15,12,haddock
4,0.328977,13,tintin_and_the_seven_crystal_balls,15,12,tintin
1,0.717507,13,tintin_and_the_seven_crystal_balls,16,01,haddock
4,0.890012,13,tintin_and_the_seven_crystal_balls,16,02,tintin
2,0.514425,13,tintin_and_the_seven_crystal_balls,16,04,snowy
4,0.885907,13,tintin_and_the_seven_crystal_balls,16,05,tintin
2,0.44008,13,tintin_and_the_seven_crystal_balls,16,05,snowy
1,0.642412,13,tintin_and_the_seven_crystal_balls,16,07,haddock
4,0.693048,13,tintin_and_the_seven_crystal_balls,16,08,tintin
0,0.287376,13,tintin_and_the_seven_crystal_balls,17,03,calculus
4,0.768491,13,tintin_and_the_seven_crystal_balls,17,05,tintin
1,0.254046,13,tintin_and_the_seven_crystal_balls,17,06,haddock
3,0.912612,13,tintin_and_the_seven_crystal_balls,18,02,thompson
4,0.910409,13,tintin_and_the_seven_crystal_balls,18,02,tintin
3,0.904554,13,tintin_and_the_seven_crystal_balls,18,02,thompson
2,0.929841,13,tintin_and_the_seven_crystal_balls,18,04,snowy
4,0.910322,13,tintin_and_the_seven_crystal_balls,18,04,tintin
4,0.768562,13,tintin_and_the_seven_crystal_balls,18,05,tintin
4,0.920941,13,tintin_and_the_seven_crystal_balls,18,06,tintin
3,0.905836,13,tintin_and_the_seven_crystal_balls,18,06,thompson
3,0.892052,13,tintin_and_the_seven_crystal_balls,18,06,thompson
4,0.922472,13,tintin_and_the_seven_crystal_balls,18,07,tintin
3,0.898129,13,tintin_and_the_seven_crystal_balls,18,07,thompson
3,0.893153,13,tintin_and_the_seven_crystal_balls,18,07,thompson
4,0.902077,13,tintin_and_the_seven_crystal_balls,18,08,tintin
4,0.914425,13,tintin_and_the_seven_crystal_balls,18,09,tintin
3,0.905881,13,tintin_and_the_seven_crystal_balls,18,09,thompson
3,0.897218,13,tintin_and_the_seven_crystal_balls,18,09,thompson
4,0.90303,13,tintin_and_the_seven_crystal_balls,18,12,tintin
4,0.92124,13,tintin_and_the_seven_crystal_balls,18,13,tintin
4,0.900847,13,tintin_and_the_seven_crystal_balls,18,13,tintin
2,0.86854,13,tintin_and_the_seven_crystal_balls,18,13,snowy
3,0.664759,13,tintin_and_the_seven_crystal_balls,18,13,thompson
4,0.904943,13,tintin_and_the_seven_crystal_balls,18,14,tintin
3,0.900717,13,tintin_and_the_seven_crystal_balls,18,14,thompson
3,0.89218,13,tintin_and_the_seven_crystal_balls,18,14,thompson
3,0.909102,13,tintin_and_the_seven_crystal_balls,19,01,thompson
4,0.84094,13,tintin_and_the_seven_crystal_balls,19,01,tintin
3,0.910633,13,tintin_and_the_seven_crystal_balls,19,02,thompson
3,0.90858,13,tintin_and_the_seven_crystal_balls,19,02,thompson
4,0.900108,13,tintin_and_the_seven_crystal_balls,19,02,tintin
3,0.888442,13,tintin_and_the_seven_crystal_balls,19,03,thompson
4,0.914855,13,tintin_and_the_seven_crystal_balls,19,04,tintin
3,0.913566,13,tintin_and_the_seven_crystal_balls,19,04,thompson
3,0.89911,13,tintin_and_the_seven_crystal_balls,19,04,thompson
3,0.910399,13,tintin_and_the_seven_crystal_balls,19,06,thompson
4,0.895884,13,tintin_and_the_seven_crystal_balls,19,06,tintin
3,0.907707,13,tintin_and_the_seven_crystal_balls,19,08,thompson
4,0.914466,13,tintin_and_the_seven_crystal_balls,19,09,tintin
3,0.914447,13,tintin_and_the_seven_crystal_balls,19,09,thompson
3,0.904269,13,tintin_and_the_seven_crystal_balls,19,09,thompson
3,0.900818,13,tintin_and_the_seven_crystal_balls,19,10,thompson
4,0.900347,13,tintin_and_the_seven_crystal_balls,19,10,tintin
3,0.867565,13,tintin_and_the_seven_crystal_balls,19,10,thompson
4,0.910079,13,tintin_and_the_seven_crystal_balls,19,11,tintin
3,0.908256,13,tintin_and_the_seven_crystal_balls,19,11,thompson
3,0.904253,13,tintin_and_the_seven_crystal_balls,19,11,thompson
3,0.914351,13,tintin_and_the_seven_crystal_balls,19,12,thompson
3,0.901446,13,tintin_and_the_seven_crystal_balls,19,12,thompson
4,0.860227,13,tintin_and_the_seven_crystal_balls,19,12,tintin
2,0.911345,13,tintin_and_the_seven_crystal_balls,20,01,snowy
4,0.907618,13,tintin_and_the_seven_crystal_balls,20,01,tintin
3,0.903836,13,tintin_and_the_seven_crystal_balls,20,01,thompson
3,0.887057,13,tintin_and_the_seven_crystal_balls,20,01,thompson
4,0.902075,13,tintin_and_the_seven_crystal_balls,20,02,tintin
3,0.896135,13,tintin_and_the_seven_crystal_balls,20,02,thompson
3,0.888799,13,tintin_and_the_seven_crystal_balls,20,02,thompson
2,0.791765,13,tintin_and_the_seven_crystal_balls,20,02,snowy
3,0.883782,13,tintin_and_the_seven_crystal_balls,20,03,thompson
3,0.914466,13,tintin_and_the_seven_crystal_balls,20,06,thompson
3,0.904063,13,tintin_and_the_seven_crystal_balls,20,06,thompson
4,0.878101,13,tintin_and_the_seven_crystal_balls,20,06,tintin
2,0.728794,13,tintin_and_the_seven_crystal_balls,20,06,snowy
4,0.912237,13,tintin_and_the_seven_crystal_balls,20,07,tintin
3,0.866081,13,tintin_and_the_seven_crystal_balls,20,07,thompson
4,0.910043,13,tintin_and_the_seven_crystal_balls,20,10,tintin
3,0.907374,13,tintin_and_the_seven_crystal_balls,20,10,thompson
3,0.905741,13,tintin_and_the_seven_crystal_balls,20,10,thompson
4,0.909413,13,tintin_and_the_seven_crystal_balls,20,11,tintin
3,0.900968,13,tintin_and_the_seven_crystal_balls,20,11,thompson
4,0.845892,13,tintin_and_the_seven_crystal_balls,21,01,tintin
4,0.903668,13,tintin_and_the_seven_crystal_balls,21,02,tintin
4,0.90109,13,tintin_and_the_seven_crystal_balls,21,03,tintin
3,0.790459,13,tintin_and_the_seven_crystal_balls,21,04,thompson
3,0.900673,13,tintin_and_the_seven_crystal_balls,21,06,thompson
4,0.883029,13,tintin_and_the_seven_crystal_balls,21,06,tintin
4,0.843877,13,tintin_and_the_seven_crystal_balls,21,07,tintin
4,0.861975,13,tintin_and_the_seven_crystal_balls,22,01,tintin
2,0.828618,13,tintin_and_the_seven_crystal_balls,22,01,snowy
4,0.909976,13,tintin_and_the_seven_crystal_balls,22,02,tintin
3,0.683289,13,tintin_and_the_seven_crystal_balls,22,02,thompson
4,0.917358,13,tintin_and_the_seven_crystal_balls,22,03,tintin
4,0.924054,13,tintin_and_the_seven_crystal_balls,22,04,tintin
3,0.908365,13,tintin_and_the_seven_crystal_balls,22,04,thompson
4,0.904328,13,tintin_and_the_seven_crystal_balls,22,05,tintin
3,0.868494,13,tintin_and_the_seven_crystal_balls,22,06,thompson
4,0.926942,13,tintin_and_the_seven_crystal_balls,22,07,tintin
3,0.901739,13,tintin_and_the_seven_crystal_balls,22,07,thompson
4,0.90755,13,tintin_and_the_seven_crystal_balls,22,08,tintin
2,0.90715,13,tintin_and_the_seven_crystal_balls,22,08,snowy
4,0.890537,13,tintin_and_the_seven_crystal_balls,22,09,tintin
3,0.564195,13,tintin_and_the_seven_crystal_balls,22,09,thompson
4,0.906043,13,tintin_and_the_seven_crystal_balls,22,10,tintin
4,0.815727,13,tintin_and_the_seven_crystal_balls,22,11,tintin
3,0.90716,13,tintin_and_the_seven_crystal_balls,23,01,thompson
1,0.267687,13,tintin_and_the_seven_crystal_balls,23,01,haddock
3,0.898284,13,tintin_and_the_seven_crystal_balls,23,02,thompson
3,0.499174,13,tintin_and_the_seven_crystal_balls,23,02,thompson
3,0.902072,13,tintin_and_the_seven_crystal_balls,23,05,thompson
3,0.484871,13,tintin_and_the_seven_crystal_balls,23,05,thompson
3,0.909896,13,tintin_and_the_seven_crystal_balls,23,06,thompson
3,0.865626,13,tintin_and_the_seven_crystal_balls,23,07,thompson
1,0.530091,13,tintin_and_the_seven_crystal_balls,23,07,haddock
3,0.910561,13,tintin_and_the_seven_crystal_balls,23,10,thompson
3,0.892756,13,tintin_and_the_seven_crystal_balls,23,10,thompson
3,0.858846,13,tintin_and_the_seven_crystal_balls,23,11,thompson
3,0.822805,13,tintin_and_the_seven_crystal_balls,23,11,thompson
3,0.904384,13,tintin_and_the_seven_crystal_balls,23,12,thompson
3,0.891343,13,tintin_and_the_seven_crystal_balls,23,12,thompson
4,0.913305,13,tintin_and_the_seven_crystal_balls,24,01,tintin
3,0.744202,13,tintin_and_the_seven_crystal_balls,24,01,thompson
4,0.917057,13,tintin_and_the_seven_crystal_balls,24,02,tintin
3,0.90596,13,tintin_and_the_seven_crystal_balls,24,02,thompson
3,0.90944,13,tintin_and_the_seven_crystal_balls,24,03,thompson
3,0.904548,13,tintin_and_the_seven_crystal_balls,24,03,thompson
4,0.898387,13,tintin_and_the_seven_crystal_balls,24,04,tintin
3,0.895543,13,tintin_and_the_seven_crystal_balls,24,04,thompson
3,0.8872,13,tintin_and_the_seven_crystal_balls,24,04,thompson
2,0.763086,13,tintin_and_the_seven_crystal_balls,24,04,snowy
4,0.920238,13,tintin_and_the_seven_crystal_balls,24,05,tintin
3,0.903948,13,tintin_and_the_seven_crystal_balls,24,05,thompson
3,0.902142,13,tintin_and_the_seven_crystal_balls,24,05,thompson
3,0.900182,13,tintin_and_the_seven_crystal_balls,24,06,thompson
3,0.898052,13,tintin_and_the_seven_crystal_balls,24,06,thompson
3,0.906701,13,tintin_and_the_seven_crystal_balls,24,07,thompson
3,0.896398,13,tintin_and_the_seven_crystal_balls,24,07,thompson
3,0.91211,13,tintin_and_the_seven_crystal_balls,24,08,thompson
3,0.904391,13,tintin_and_the_seven_crystal_balls,24,08,thompson
3,0.914179,13,tintin_and_the_seven_crystal_balls,24,09,thompson
3,0.873908,13,tintin_and_the_seven_crystal_balls,24,09,thompson
4,0.907057,13,tintin_and_the_seven_crystal_balls,24,10,tintin
3,0.906991,13,tintin_and_the_seven_crystal_balls,24,10,thompson
3,0.90144,13,tintin_and_the_seven_crystal_balls,24,10,thompson
3,0.8774,13,tintin_and_the_seven_crystal_balls,24,12,thompson
4,0.835286,13,tintin_and_the_seven_crystal_balls,24,12,tintin
3,0.530996,13,tintin_and_the_seven_crystal_balls,24,12,thompson
4,0.899241,13,tintin_and_the_seven_crystal_balls,25,01,tintin
4,0.852323,13,tintin_and_the_seven_crystal_balls,25,03,tintin
3,0.903273,13,tintin_and_the_seven_crystal_balls,25,04,thompson
4,0.888245,13,tintin_and_the_seven_crystal_balls,25,04,tintin
3,0.785974,13,tintin_and_the_seven_crystal_balls,25,04,thompson
4,0.887872,13,tintin_and_the_seven_crystal_balls,25,05,tintin
2,0.885516,13,tintin_and_the_seven_crystal_balls,25,05,snowy
4,0.893591,13,tintin_and_the_seven_crystal_balls,25,06,tintin
4,0.87782,13,tintin_and_the_seven_crystal_balls,25,07,tintin
4,0.904083,13,tintin_and_the_seven_crystal_balls,25,08,tintin
3,0.912454,13,tintin_and_the_seven_crystal_balls,25,09,thompson
3,0.907256,13,tintin_and_the_seven_crystal_balls,25,09,thompson
4,0.897085,13,tintin_and_the_seven_crystal_balls,25,09,tintin
4,0.895131,13,tintin_and_the_seven_crystal_balls,25,10,tintin
4,0.873682,13,tintin_and_the_seven_crystal_balls,25,11,tintin
2,0.86853,13,tintin_and_the_seven_crystal_balls,25,12,snowy
4,0.84272,13,tintin_and_the_seven_crystal_balls,25,12,tintin
2,0.777792,13,tintin_and_the_seven_crystal_balls,26,01,snowy
2,0.867855,13,tintin_and_the_seven_crystal_balls,26,03,snowy
0,0.81058,13,tintin_and_the_seven_crystal_balls,26,04,calculus
2,0.341487,13,tintin_and_the_seven_crystal_balls,26,04,snowy
4,0.866158,13,tintin_and_the_seven_crystal_balls,26,05,tintin
2,0.458278,13,tintin_and_the_seven_crystal_balls,26,05,snowy
2,0.369363,13,tintin_and_the_seven_crystal_balls,26,05,snowy
2,0.250548,13,tintin_and_the_seven_crystal_balls,26,05,snowy
0,0.876906,13,tintin_and_the_seven_crystal_balls,26,06,calculus
1,0.405242,13,tintin_and_the_seven_crystal_balls,26,06,haddock
0,0.909901,13,tintin_and_the_seven_crystal_balls,26,07,calculus
1,0.877728,13,tintin_and_the_seven_crystal_balls,26,07,haddock
0,0.88784,13,tintin_and_the_seven_crystal_balls,26,08,calculus
1,0.552182,13,tintin_and_the_seven_crystal_balls,26,08,haddock
3,0.798075,13,tintin_and_the_seven_crystal_balls,26,09,thompson
0,0.638674,13,tintin_and_the_seven_crystal_balls,26,10,calculus
1,0.52284,13,tintin_and_the_seven_crystal_balls,26,10,haddock
0,0.850662,13,tintin_and_the_seven_crystal_balls,26,11,calculus
0,0.826963,13,tintin_and_the_seven_crystal_balls,26,12,calculus
1,0.728079,13,tintin_and_the_seven_crystal_balls,26,12,haddock
4,0.908,13,tintin_and_the_seven_crystal_balls,27,01,tintin
3,0.301615,13,tintin_and_the_seven_crystal_balls,27,01,thompson
4,0.914775,13,tintin_and_the_seven_crystal_balls,27,02,tintin
0,0.912697,13,tintin_and_the_seven_crystal_balls,27,02,calculus
1,0.71301,13,tintin_and_the_seven_crystal_balls,27,02,haddock
4,0.896485,13,tintin_and_the_seven_crystal_balls,27,03,tintin
3,0.364869,13,tintin_and_the_seven_crystal_balls,27,03,thompson
4,0.875409,13,tintin_and_the_seven_crystal_balls,27,05,tintin
1,0.595486,13,tintin_and_the_seven_crystal_balls,27,06,haddock
4,0.417158,13,tintin_and_the_seven_crystal_balls,27,06,tintin
4,0.923512,13,tintin_and_the_seven_crystal_balls,27,07,tintin
1,0.841984,13,tintin_and_the_seven_crystal_balls,27,07,haddock
0,0.923943,13,tintin_and_the_seven_crystal_balls,27,08,calculus
4,0.918083,13,tintin_and_the_seven_crystal_balls,27,08,tintin
1,0.777096,13,tintin_and_the_seven_crystal_balls,27,08,haddock
3,0.53688,13,tintin_and_the_seven_crystal_balls,27,09,thompson
4,0.507077,13,tintin_and_the_seven_crystal_balls,27,09,tintin
0,0.526378,13,tintin_and_the_seven_crystal_balls,27,10,calculus
3,0.681804,13,tintin_and_the_seven_crystal_balls,27,11,thompson
0,0.927022,13,tintin_and_the_seven_crystal_balls,27,12,calculus
4,0.907887,13,tintin_and_the_seven_crystal_balls,27,12,tintin
4,0.877744,13,tintin_and_the_seven_crystal_balls,27,13,tintin
0,0.84583,13,tintin_and_the_seven_crystal_balls,27,13,calculus
2,0.77192,13,tintin_and_the_seven_crystal_balls,27,13,snowy
1,0.703329,13,tintin_and_the_seven_crystal_balls,27,13,haddock
2,0.897638,13,tintin_and_the_seven_crystal_balls,28,01,snowy
1,0.887729,13,tintin_and_the_seven_crystal_balls,28,01,haddock
4,0.713171,13,tintin_and_the_seven_crystal_balls,28,01,tintin
4,0.919934,13,tintin_and_the_seven_crystal_balls,28,02,tintin
1,0.900814,13,tintin_and_the_seven_crystal_balls,28,02,haddock
0,0.786774,13,tintin_and_the_seven_crystal_balls,28,02,calculus
4,0.902397,13,tintin_and_the_seven_crystal_balls,28,03,tintin
1,0.664592,13,tintin_and_the_seven_crystal_balls,28,03,haddock
4,0.827178,13,tintin_and_the_seven_crystal_balls,28,04,tintin
2,0.471397,13,tintin_and_the_seven_crystal_balls,28,04,snowy
4,0.855841,13,tintin_and_the_seven_crystal_balls,28,07,tintin
4,0.902887,13,tintin_and_the_seven_crystal_balls,28,08,tintin
0,0.899601,13,tintin_and_the_seven_crystal_balls,28,08,calculus
1,0.796741,13,tintin_and_the_seven_crystal_balls,28,08,haddock
4,0.882488,13,tintin_and_the_seven_crystal_balls,28,09,tintin
1,0.829539,13,tintin_and_the_seven_crystal_balls,28,09,haddock
3,0.289993,13,tintin_and_the_seven_crystal_balls,28,09,thompson
4,0.900624,13,tintin_and_the_seven_crystal_balls,28,10,tintin
1,0.880644,13,tintin_and_the_seven_crystal_balls,28,10,haddock
3,0.757874,13,tintin_and_the_seven_crystal_balls,28,10,thompson
4,0.922581,13,tintin_and_the_seven_crystal_balls,29,01,tintin
3,0.527552,13,tintin_and_the_seven_crystal_balls,29,01,thompson
4,0.904294,13,tintin_and_the_seven_crystal_balls,29,02,tintin
2,0.829202,13,tintin_and_the_seven_crystal_balls,29,02,snowy
4,0.899873,13,tintin_and_the_seven_crystal_balls,29,03,tintin
3,0.633327,13,tintin_and_the_seven_crystal_balls,29,03,thompson
4,0.792831,13,tintin_and_the_seven_crystal_balls,29,04,tintin
4,0.907974,13,tintin_and_the_seven_crystal_balls,29,06,tintin
4,0.907754,13,tintin_and_the_seven_crystal_balls,29,07,tintin
4,0.899031,13,tintin_and_the_seven_crystal_balls,29,09,tintin
1,0.860104,13,tintin_and_the_seven_crystal_balls,29,09,haddock
4,0.898646,13,tintin_and_the_seven_crystal_balls,29,10,tintin
1,0.841963,13,tintin_and_the_seven_crystal_balls,29,10,haddock
2,0.825839,13,tintin_and_the_seven_crystal_balls,29,10,snowy
4,0.849061,13,tintin_and_the_seven_crystal_balls,29,12,tintin
2,0.714265,13,tintin_and_the_seven_crystal_balls,29,12,snowy
3,0.401393,13,tintin_and_the_seven_crystal_balls,29,12,thompson
4,0.269598,13,tintin_and_the_seven_crystal_balls,29,12,tintin
3,0.256211,13,tintin_and_the_seven_crystal_balls,29,12,thompson
2,0.880923,13,tintin_and_the_seven_crystal_balls,30,03,snowy
4,0.820279,13,tintin_and_the_seven_crystal_balls,30,03,tintin
3,0.684414,13,tintin_and_the_seven_crystal_balls,30,04,thompson
1,0.500606,13,tintin_and_the_seven_crystal_balls,30,05,haddock
0,0.865737,13,tintin_and_the_seven_crystal_balls,30,07,calculus
4,0.858364,13,tintin_and_the_seven_crystal_balls,30,09,tintin
2,0.776438,13,tintin_and_the_seven_crystal_balls,30,09,snowy
4,0.912003,13,tintin_and_the_seven_crystal_balls,30,10,tintin
3,0.824559,13,tintin_and_the_seven_crystal_balls,30,13,thompson
3,0.720089,13,tintin_and_the_seven_crystal_balls,30,13,thompson
4,0.908237,13,tintin_and_the_seven_crystal_balls,31,01,tintin
1,0.34265,13,tintin_and_the_seven_crystal_balls,31,01,haddock
4,0.905152,13,tintin_and_the_seven_crystal_balls,31,02,tintin
4,0.904796,13,tintin_and_the_seven_crystal_balls,31,04,tintin
4,0.904635,13,tintin_and_the_seven_crystal_balls,31,05,tintin
4,0.907083,13,tintin_and_the_seven_crystal_balls,31,07,tintin
4,0.929594,13,tintin_and_the_seven_crystal_balls,31,08,tintin
1,0.388458,13,tintin_and_the_seven_crystal_balls,31,08,haddock
3,0.282063,13,tintin_and_the_seven_crystal_balls,31,08,thompson
4,0.901696,13,tintin_and_the_seven_crystal_balls,31,09,tintin
4,0.883943,13,tintin_and_the_seven_crystal_balls,31,10,tintin
0,0.83448,13,tintin_and_the_seven_crystal_balls,31,10,calculus
0,0.880214,13,tintin_and_the_seven_crystal_balls,32,02,calculus
1,0.35448,13,tintin_and_the_seven_crystal_balls,32,02,haddock
1,0.754359,13,tintin_and_the_seven_crystal_balls,32,03,haddock
4,0.893902,13,tintin_and_the_seven_crystal_balls,32,09,tintin
0,0.88883,13,tintin_and_the_seven_crystal_balls,32,09,calculus
0,0.968711,13,tintin_and_the_seven_crystal_balls,32,10,calculus
4,0.870888,13,tintin_and_the_seven_crystal_balls,32,10,tintin
2,0.31743,13,tintin_and_the_seven_crystal_balls,32,10,snowy
4,0.915833,13,tintin_and_the_seven_crystal_balls,33,01,tintin
0,0.914238,13,tintin_and_the_seven_crystal_balls,33,01,calculus
4,0.90171,13,tintin_and_the_seven_crystal_balls,33,03,tintin
4,0.898057,13,tintin_and_the_seven_crystal_balls,33,04,tintin
1,0.885048,13,tintin_and_the_seven_crystal_balls,33,04,haddock
4,0.904055,13,tintin_and_the_seven_crystal_balls,33,08,tintin
0,0.917952,13,tintin_and_the_seven_crystal_balls,33,09,calculus
4,0.898737,13,tintin_and_the_seven_crystal_balls,33,09,tintin
4,0.909592,13,tintin_and_the_seven_crystal_balls,33,11,tintin
4,0.920303,13,tintin_and_the_seven_crystal_balls,34,01,tintin
4,0.842818,13,tintin_and_the_seven_crystal_balls,34,02,tintin
4,0.902004,13,tintin_and_the_seven_crystal_balls,34,03,tintin
1,0.847911,13,tintin_and_the_seven_crystal_balls,34,03,haddock
2,0.286817,13,tintin_and_the_seven_crystal_balls,34,03,snowy
2,0.406875,13,tintin_and_the_seven_crystal_balls,34,04,snowy
4,0.910552,13,tintin_and_the_seven_crystal_balls,34,06,tintin
2,0.844869,13,tintin_and_the_seven_crystal_balls,34,06,snowy
1,0.834044,13,tintin_and_the_seven_crystal_balls,34,06,haddock
4,0.909877,13,tintin_and_the_seven_crystal_balls,34,07,tintin
2,0.701085,13,tintin_and_the_seven_crystal_balls,34,07,snowy
4,0.890156,13,tintin_and_the_seven_crystal_balls,34,08,tintin
1,0.812064,13,tintin_and_the_seven_crystal_balls,34,08,haddock
4,0.886681,13,tintin_and_the_seven_crystal_balls,34,09,tintin
1,0.874067,13,tintin_and_the_seven_crystal_balls,34,09,haddock
2,0.625739,13,tintin_and_the_seven_crystal_balls,34,09,snowy
4,0.924946,13,tintin_and_the_seven_crystal_balls,34,10,tintin
1,0.884424,13,tintin_and_the_seven_crystal_balls,34,10,haddock
